COD_REGIONE;DESC_REGIONE;COD_PROVINCIA;DESC_PROVINCIA;COD_COMUNE;DESC_COMUNE;SIGLA_PROVINCIA;ANNO_CENSIMENTO;POPOLAZIONE_CENSITA_TOT;MAGG_PROP;DESC_TEMPO_GESTIONE;DATA_TEMPO_ELETTORALE;DATA_BALLOTTAGGIO;CONSIGLIERI_SPETTANTI;ASSESSORI_ASSEGNATI;SIGLA_TITOLO_ACCADEMICO;COGNOME;NOME;SESSO;DATA_NASCITA;DESC_SEDE_NASCITA;SEQ_ORDINA;DESCRIZIONE_CARICA;DATA_NOMINA;DESC_PARTITO;TIPO_MOVIMENTAZIONE;COD_MOVIMENTAZIONE;DESCRIZIONE;DATA_MOVIMENTAZIONE;DATA_CESSAZIONE;TITOLO_DI_STUDIO;PROFESSIONE
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;GALLERA;GIULIO;M;28/04/1969;MILANO (MI);120;Consigliere;27/03/2013;IL POPOLO DELLA LIBERTA';N;901;Proclamazione;27/03/2013;;LAUREA;AVVOCATI E PROCURATORI LEGALI
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;SALA;FABRIZIO;M;13/06/1971;MILANO (MI);120;Consigliere;27/03/2013;IL POPOLO DELLA LIBERTA';N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;TOMASI;CORRADO;M;20/09/1964;TEMU' (BS);120;Consigliere;27/03/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;CECCHETTI;FABRIZIO;M;03/12/1977;RHO (MI);120;Consigliere;27/03/2013;LEGA NORD;N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Componente di Organi di Governo a livello nazionale o comunitario
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;RIZZI;FABIO;M;19/11/1966;CITTIGLIO (VA);120;Consigliere;27/03/2013;LEGA NORD;N;901;Proclamazione;27/03/2013;;LAUREA;MEDICI CHIRURGHI SPECIALISTI
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;CIOCCA;ANGELO;M;28/06/1975;PAVIA (PV);120;Consigliere;27/03/2013;LEGA NORD;N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;DE CORATO;RICCARDO;M;01/11/1951;ANDRIA (BA);120;Consigliere;27/03/2013;FRATELLI D'ITALIA;N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
03;LOMBARDIA;000;;0000;;;2011;9704151;;ORDINARIA;24/02/2013;;80;14;;VILLANI;GIUSEPPE;M;13/06/1949;BRESSANA BOTTARONE (PV);120;Consigliere;27/03/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;27/03/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ROSSI;UGO;M;29/05/1963;MILANO (MI);10;Presidente della regione;27/02/2014;PATT;N;901;Proclamazione;27/02/2014;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DEL COMMERCIO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KOMPATSCHER;ARNO;M;19/03/1971;FIE' ALLO SCILIAR (BZ);20;Vicepresidente della regione di origine elettiva;27/02/2014;SVP;N;901;Proclamazione;27/02/2014;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DETOMAS;GIUSEPPE;M;16/07/1962;CAVALESE (TN);50;Assessore;27/02/2014;UNIONE AUTONOMISTA LADINA AUTONOMISTA;N;901;Proclamazione;27/02/2014;;LAUREA;PROFESSIONI NON ALTROVE CLASSIFICABILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;PLOTEGHER;VIOLETTA;F;24/02/1956;TRENTO (TN);50;Assessore;27/02/2014;PARTITO DEMOCRATICO;N;901;Proclamazione;27/02/2014;;LAUREA;MEDICI CHIRURGHI SPECIALISTI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;NOGGLER;JOSEF;M;10/03/1957;MALLES VENOSTA (BZ);50;Assessore;27/02/2014;SVP;N;901;Proclamazione;27/02/2014;;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;MOLTRER;DIEGO;M;28/09/1967;LEVICO TERME (TN);80;Presidente del consiglio;28/11/2013;PATT;N;901;Proclamazione;28/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DETOMAS;GIUSEPPE;M;16/07/1962;CAVALESE (TN);120;Consigliere;22/11/2013;UNIONE AUTONOMISTA LADINA AUTONOMISTA;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSIONI NON ALTROVE CLASSIFICABILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;LEITNER;PIUS;M;12/06/1954;RIO DI PUSTERIA (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;TONINA;MARIO;M;19/02/1958;LOMASO (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;BEZZI;GIACOMO;M;17/06/1963;CLES (TN);120;Consigliere;22/11/2013;DESTRA;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;FUGATTI;MAURIZIO;M;07/04/1972;BUSSOLENGO (VR);120;Consigliere;22/11/2013;LEGA NORD;N;901;Proclamazione;22/11/2013;;LAUREA;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;HOCHGRUBER KUENZER;MARIA MAGDALENA;F;16/05/1958;SAN LORENZO DI SEBATO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CONDUTTORI DI AZIENDE AD ORDINAMENTO PRODUTTIVO MISTO E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;THEINER;RICHARD;M;17/05/1958;MALLES VENOSTA (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;MAGISTRATI E GIURISTI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;GIOVANAZZI;NERIO;M;01/01/1948;DRO' (TN);120;Consigliere;22/11/2013;LISTA CIVICA;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;SCHIEFER;OSWALD;M;11/07/1950;CORTACCIA SULLA STRADA DEL VINO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Professori di scuola secondaria superiore e inferiore
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;STOCKER;MARTHA;F;19/04/1954;CAMPO TURES (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;PODER;ANDREAS;M;06/04/1967;MERANO (BZ);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCRITTORI, GIORNALISTI E PUBBLICISTI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;GILMOZZI;MAURO;M;12/08/1958;CAVALESE (TN);120;Consigliere;22/11/2013;UNIONE AUTONOMISTA LADINA AUTONOMISTA;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSORI UNIVERSITARI E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KASWALDER;WALTER;M;04/04/1956;TRENTO (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;BIZZO;ROBERTO;M;20/02/1955;BOLZANO (BZ);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;INGEGNERI EDILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DE GODENZ;PIETRO;M;25/05/1961;CAVALESE (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;OLIVI;ALESSANDRO;M;25/05/1966;ALA (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;AVVOCATI E PROCURATORI LEGALI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;NOGGLER;JOSEF;M;10/03/1957;MALLES VENOSTA (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KLOTZ;EVA;F;04/06/1951;SAN LEONARDO IN PASSIRIA (BZ);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DALLAPICCOLA;MICHELE;M;11/06/1968;TRENTO (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LAUREA;VETERINARI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;STIRNER BRANTSCH;VERONIKA;F;23/05/1959;MERANO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KOMPATSCHER;ARNO;M;19/03/1971;FIE' ALLO SCILIAR (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;MUSSNER;FLORIAN;M;22/07/1951;BOLZANO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;WURZER;ALBERT;M;11/01/1960;SAN LORENZO DI SEBATO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;RENZLER;HELMUTH;M;21/03/1953;BOLZANO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LICENZA MEDIA SUPERIORE;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche direttive
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;OBERHOFER;TAMARA;F;23/04/1982;BRESSANONE (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;LAUREA;Interpreti e traduttori
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KOLLENSPERGER;PAUL;M;13/08/1970;BOLZANO (BZ);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;FOPPA;BRIGITTE;F;08/10/1968;BOLZANO (BZ);120;Consigliere;22/11/2013;VERDI DEL SUDTIROLO;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;PASSAMANI;GIANPIERO;M;08/05/1967;LEVICO TERME (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;ADDETTI AI SERVIZI NON ALTROVE CLASSIFICATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;MOSNA;DIEGO;M;21/02/1948;TRENTO (TN);120;Consigliere;22/11/2013;LISTA CIVICA;N;901;Proclamazione;22/11/2013;;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;DOTT;DEGASPERI;FILIPPO;M;04/11/1971;TRENTO (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LAUREA;
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;DOTT;BARATTER;LORENZO;M;29/01/1973;ROVERETO (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LAUREA;
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DEEG;WALTRAUD;F;24/07/1972;BOLZANO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;MANICA;ALESSIO;M;28/06/1974;ROVERETO (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;SIMONI;MARINO;M;24/04/1952;TRANSACQUA (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LAUREA;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;GIULIANI;LUCA;M;15/06/1974;ARCO (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LAUREA;PROFESSIONI NON ALTROVE CLASSIFICABILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;BOTTAMEDI;MANUELA;F;02/06/1969;ROVERETO (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LAUREA;INSEGNANTI NON ALTROVE CLASSIFICATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;STOCKER;SIGMAR;M;16/05/1969;MERANO (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;LICENZA MEDIA INFERIORE;Agricoltori e operai agricoli
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;STEGER;DIETER;M;24/06/1964;BRUNICO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche direttive
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;FERRARI;SARA;F;05/01/1971;ROVERETO (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;Professori di scuola secondaria superiore e inferiore
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DORIGATTI;BRUNO;M;30/09/1947;LAVIS (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;CIVICO;MATTIA;M;17/05/1972;TRENTO (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ROSSI;UGO;M;29/05/1963;MILANO (MI);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DEL COMMERCIO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;DELLO SBARBA;RICCARDO;M;29/12/1954;VOLTERRA (PI);120;Consigliere;22/11/2013;VERDI DEL SUDTIROLO;N;901;Proclamazione;22/11/2013;;LAUREA;SCRITTORI, GIORNALISTI E PUBBLICISTI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ARTIOLI;ELENA;F;19/06/1970;BOLZANO (BZ);120;Consigliere;22/11/2013;DESTRA;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE COMMERCIALI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;BLAAS;WALTER;M;26/01/1959;CALDARO SULLA STRADA DEL VINO (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;AMHOF;MAGDALENA;F;21/07/1977;SAN CANDIDO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;AVANZO;CHIARA;F;01/11/1980;TRENTO (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LAUREA;SPECIALISTI, ISTRUTTORI E TECNICI IN DISCIPLINE ARTISTICO-ESPRESSIVE, ATTIVITA' SPORTIVE E SERVIZI RICREATIVI E CULTURALI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ZIMMERHOFER;BERNHARD;M;31/10/1963;VALLE AURINA (BZ);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ZENI;LUCA;M;11/04/1979;TRENTO (TN);120;Consigliere;22/11/2013;PARTITO DEMOCRATICO;N;901;Proclamazione;22/11/2013;;LAUREA;AVVOCATI E PROCURATORI LEGALI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;TINKHAUSER;ROLAND;M;31/12/1974;BRUNICO (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;ACHAMMER;PHILIPP;M;04/07/1985;BRESSANONE (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;KNOLL;SVEN;M;06/06/1980;BOLZANO (BZ);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;LOZZER;GRAZIANO;M;31/08/1971;VALFLORIANA (TN);120;Consigliere;22/11/2013;PATT;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;LAVORATORI AGRICOLI SPECIALIZZATI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;VIOLA;WALTER;M;28/12/1964;TRENTO (TN);120;Consigliere;22/11/2013;Colore Politico non pervenuto;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;MAIR;ULLI;F;11/09/1974;BOLZANO (BZ);120;Consigliere;22/11/2013;DIE FREIHEITLICHEN;N;901;Proclamazione;22/11/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;HEISS;HANS;M;13/11/1952;BRESSANONE (BZ);120;Consigliere;22/11/2013;VERDI DEL SUDTIROLO;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
04;TRENTINO-ALTO ADIGE;000;;0000;;;2011;1029475;;ORDINARIA;27/10/2013;;70;4;;WIDMANN;THOMAS;M;16/09/1959;BOLZANO (BZ);120;Consigliere;22/11/2013;SVP;N;901;Proclamazione;22/11/2013;;LAUREA;IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
